CS_angle,F_alt,rate_HC,P_angle,Windspeed,Airspeed,Engine_thrust,Attack_angle,P_rate,Roll_rate,Yaw_rate
1.5717,10.915,-28.2579,-0.450223,59.8,156,7.225,3.2,24.3,20,-11
2.7707,11.34,61.6363,0.606476,37.83,182,9.81,2.9,-12,21.2,16.6
4.9099,11.096,61.3517,0.59014,55.26,76,9.22,3.5,12.8,-18.6,14.5
1.0432,9.263,63.4701,0.567259,59.54,70,9.192,2.5,-24.8,23.4,-0.7
4.095,10.533,75.6621,0.730652,44.14,66,10.725,3,-27.3,0.4,-27.4
2.4243,9.121,-2.5551,0.700289,33.73,58,9.399,2.8,21.8,-23.8,-2.4
0.5608,9.091,36.9357,0.31331,76.24,174,9.465,4.2,4.4,11.2,-11.6
3.7534,10.586,122.1848,0.248321,65.01,44,10.324,2.7,-29.1,-11.7,19.8
3.9902,8.094,114.6036,-0.446142,65.03,167,8.526,3,27.1,-18.6,-14.6
1.7749,11.308,-99.7165,-0.193501,57.88,185,9.274,3.5,40.8,-5.4,-17.3
0.486,8.476,-56.6604,-0.291937,78.31,159,8.661,4.9,19.4,-22.9,-14.4
2.1391,8.688,-74.8613,-0.521936,77,190,8.613,4.6,29.9,0.3,19.4
2.1666,8.805,-38.2368,0.383346,77.01,150,8.951,3.1,16.8,-10.9,10.7
4.4983,9.363,-97.6248,0.257171,68.57,156,8.281,2,42.5,12.3,9.2
2.9979,10.338,91.4719,0.519498,78.19,114,8.471,4,-5.6,13.1,16.3
0.954,10.006,140.8608,0.752807,69.27,129,9.812,4.4,7.4,7.4,-15.3
1.6196,8.272,142.0838,0.100169,37.36,189,7.353,4.7,-18.7,12.6,26.1
1.9961,8.784,-71.049,0.098438,64.7,164,9.924,4.9,19,18.1,-23.4
3.6171,9.333,-3.8838,-0.266759,63.18,82,8.414,5,11.7,8.8,-28.9
4.193,10.171,132.1231,0.19179,64.19,100,10.079,4.2,-14.2,1.7,-0.9
0.9622,9.656,-102.9144,0.1362,35.27,100,10.698,3.3,36,11.6,-21.2
3.8439,10.742,-78.0644,-0.357204,59.49,182,8.467,4.9,-10.7,-7.9,0
1.4894,8.974,-93.5724,0.466112,39.72,67,9.244,4.3,-7.5,0.8,-2.3
4.6486,9.835,134.2361,0.664414,71.61,76,10.199,3.1,30.1,23.6,-18.3
0.5635,11.621,-11.3465,-0.231571,30.17,105,8.108,2.9,-2.9,-8.3,-27.3
4.2211,9.061,-96.0889,0.188253,47.28,65,9.356,3.3,-24.2,19,-16.6
1.6726,10.278,10.3054,-0.045611,74.97,146,10.92,2.5,-6.8,1.3,2.6
1.5677,8.678,147.2319,-0.448899,35,142,8.242,4.2,3,22.9,10.8
0.5926,10.165,24.3422,0.018114,51.83,182,10.36,4.6,34.2,0.6,-10
2.5414,8.082,15.5646,0.655626,73.67,137,8.568,2.5,25.9,4.5,-6.6
4.4047,9.261,133.1045,0.376927,60.3,41,9.136,4.7,41.8,-8.2,14.8
4.5525,11.803,-49.725,0.090038,35.59,93,9.298,4.7,-1.8,-7.2,3.7
3.98,10.889,-40.9974,-0.46564,52.28,44,7.909,3.1,10.2,-14,9.7
3.3461,9.796,111.8691,0.656295,70.79,71,9.029,3.8,31,22,2.6
4.4693,9.165,81.2246,0.343992,70.91,93,10.259,2.5,24.5,3,-12.1
0.2501,11.654,45.9149,-0.093054,57.81,174,9.526,2.5,2.8,-7.6,5.7
3.4312,8.046,-53.7959,0.059815,67.62,122,9.401,2,18.9,-5.3,-29
4.8354,9.171,-3.1256,0.617405,55,60,8.179,2.9,31.1,18.5,-12.3
2.1213,9.625,91.8137,0.051833,59.48,41,9.424,2.4,37.6,-16.4,27.8
4.168,8.31,144.6994,0.571901,57.81,107,9.432,4.6,33.7,2.3,-20.6
3.9465,10.984,67.008,-0.014559,72.55,117,9.14,2.3,17.9,-2.5,0.2
4.5141,8.291,-22.7807,0.76808,40.98,79,7.4,2.8,-19,-11.3,-1.3
1.5978,10.258,74.1546,-0.409163,72.01,144,9.066,2.4,-28.8,13.3,-24.8
3.2362,11.294,-96.6823,0.229199,70.38,126,10.814,2,-2.5,1,-15.9
4.3189,9.655,-73.6674,-0.157186,30.57,175,10.644,3.9,0.2,20.7,-25.7
2.8167,8.96,8.2526,-0.172891,30.52,126,9.533,3,28.9,15.3,5.7
4.3345,8.985,70.0409,-0.210675,77.39,80,8.291,2.6,-3.7,16.7,-2.3
4.5227,11.377,-73.8389,0.688227,37.27,189,10.389,4.1,-18.6,13.7,-12.1
1.5188,11.196,62.7652,-0.511324,75.24,148,9.911,4.9,32.4,-23.3,-29.4
0.9805,8.626,101.762,0.737543,70.34,179,10.325,3.4,-29.6,-8.8,13.2
2.5375,9.131,-39.1473,0.514979,71.04,164,10.469,3.5,33.6,-14.7,5.9
0.2389,9.444,42.1275,0.319083,37.49,123,9.223,3,-20.8,-11,-2.3
1.9584,8.186,68.4973,0.101147,74.4,98,9.612,4.7,-27.9,10.5,25.4
0.5704,10.31,-20.3339,0.385779,32.58,84,9.96,3.3,15.3,-18.9,-12.9
4.2408,8.269,-15.7216,-0.513063,77.85,64,10.335,4.5,-25,-6.6,-10.4
4.3989,8.538,128.883,0.455188,46.71,150,8.356,3.4,13.8,-10.7,-27.1
2.5743,8.693,-40.6718,0.137858,47.17,52,7.458,2.2,-28.1,-15.8,-21.1
3.7178,10.053,-63.7121,0.539514,42.59,189,10.832,5,-25.4,-13.6,9.8
4.2024,11.346,-45.0683,0.702249,53.02,166,8.048,4.5,-1.7,22,-29.6
0.9872,8.483,108.3853,0.541554,43.2,156,8.771,2.8,15.7,-4.9,-6.3
2.0793,10.651,-44.1518,0.552066,34.65,42,10.482,4,-11.1,9.9,19.8
0.0108,10.311,-102.0271,0.137209,72.46,174,10.688,2.2,37.6,-12.5,10.1
2.6221,10.79,116.4769,-0.09164,61.96,110,10.142,4.5,7,-17.6,-18.6
2.9599,8.102,97.7459,0.210432,56.39,51,9.504,5,21.1,-6.6,-8.6
0.5386,11.401,98.5238,0.273924,52.74,41,7.614,2.5,-24.8,7.1,-8.7
3.6712,9.552,13.229,0.687272,71.66,67,7.972,4.6,7.4,-24,3.8
4.7118,9.4,112.465,0.078145,71.59,65,10.939,3.9,-11.9,-2.3,-1.7
1.6862,9.059,137.3849,0.361067,40.35,42,9.294,3.7,36.2,4,-4.7
1.1894,10.364,110.1062,0.477671,63.51,67,7.378,5,37.1,20.2,13
3.9294,8.908,115.2888,0.213073,65.81,158,10.414,3.5,-28.2,-14.5,19.2
2.0598,11.974,-69.4742,0.647717,57.84,63,7.318,3.6,3.1,-4.6,2.1
4.5139,8.847,-78.1384,0.62001,34.77,104,7.128,2.7,12.7,2.8,19.1
0.0404,10.079,66.5944,0.39929,66.12,132,7.919,2.7,-2,18.7,-3.6
3.5792,10.702,-88.8035,-0.165007,30.79,147,8.677,3.9,-27.5,17.8,13.1
3.202,8.217,20.9219,0.426867,44.64,114,8.37,4.4,-26.6,-23.9,14.3
3.8602,11.38,16.7306,0.700327,38.13,115,8.671,4.5,41.5,7.8,-9.9
1.4396,9.026,149.7117,-0.226239,68.05,60,10.99,2.2,-4.5,22.6,-27.5
3.4537,11.107,-2.0103,0.73555,40.87,87,8.506,2.6,0.3,-24.5,25.7
2.2206,11.399,111.8808,0.714536,30.66,116,8.453,2.7,-3.4,-10.2,-21.4
2.4979,10.129,-104.5681,0.125737,63.17,160,7.542,3.6,-27,8.7,5.9
0.6628,11.564,-98.5016,-0.497139,48.75,88,8.331,2.1,-9,8.6,7.4
0.5329,10.922,-62.9828,-0.036807,48.56,58,9.675,4.9,-26.3,-24.1,-13.6
4.1949,9.861,49.839,0.041306,42.82,83,8.926,3.9,18.6,-17.1,11.5
0.171,10.366,-69.4513,0.424001,79.37,196,7.161,2.9,23.6,-8.7,-0.8
0.1967,10.295,21.2173,0.753603,78.41,154,7.751,4.2,1.9,3.3,30
4.3918,8.49,-32.7018,-0.175338,42.63,86,9.263,3.8,4.4,11.3,19.6
2.7527,10.068,58.3214,0.724014,46.59,132,7.404,4.3,33.7,-7.3,-26.6
0.7183,9.417,143.0537,0.541364,41.06,65,10.904,4.2,22.8,-9.7,11.8
3.9885,10.197,-48.8235,0.388032,53.34,55,10.67,4.5,-27.5,-24.6,4.4
3.0492,9.216,16.8319,0.400237,57.61,184,7.841,4.5,24.7,14.6,-3.9
3.6825,9.118,94.1027,-0.224144,48.87,103,8.431,4.1,35.7,4.5,-0.8
4.7699,8.755,-67.0759,0.18208,49.2,146,8.652,2.7,27.3,-19.4,-16.8
3.875,9.094,-84.5136,0.377581,42.86,45,7.501,3.5,26.6,23.6,-19.7
2.1046,9.829,-98.0527,0.184942,70.28,185,8.829,3.4,18.5,-1.9,-8.7
1.7714,8.571,67.8539,0.176703,75.41,168,10.72,4.3,25.4,23.2,-21.2
1.7914,10.911,-16.7124,-0.267872,78.58,117,9.853,2,38.2,-10.6,20.3
0.6069,11.657,15.4939,0.634115,63.47,117,8.69,4.9,33.2,-16.3,-28.9
2.9947,9.118,-9.4848,0.474088,74.8,188,7.163,2.2,17.1,-4,25.3
1.9787,8.361,-96.3996,0.018003,65.21,165,8.493,4.8,2.4,-7.3,15.6
1.6735,9.57,76.0094,-0.156314,67.93,173,8.19,3,9,-6.4,26.4
0.4872,9.126,-103.3698,0.542093,63.27,192,10.488,3.2,23.9,-19.6,6.5
0.1684,8.643,98.6116,-0.18556,37.2,137,7.162,3,16.4,-8.1,23.4
3.7649,8.727,-38.065,0.721674,72.28,190,9.929,2.9,29.5,0,13.7
0.8469,10.507,54.8377,0.229507,60.68,120,7.355,4.2,-17,-4.1,17.1
3.1992,8.163,-47.788,0.454652,53.75,114,7.447,4.9,14.2,-19.6,4
4.5025,11.076,57.1899,-0.093342,32.61,83,9.043,4.7,-6.3,9.4,13.7
3.9887,9.081,91.2439,0.230871,47.47,173,8.839,4.6,-5.9,-18.8,15.5
3.4748,11.744,134.2111,0.469904,68.13,117,7.895,2.6,1.4,22.4,-23.4
3.0235,9.521,75.637,0.016706,44.31,45,10.277,2.2,22.9,20.5,9.6
2.5904,11.526,27.6686,0.491287,79.51,130,10.022,2,-20.3,-3.1,-4.1
0.2716,10.612,129.7433,-0.277441,71.07,125,8.301,4.6,-29.6,24,23.3
1.0326,11.419,104.0103,0.671245,66.01,199,9.357,3.1,25.5,15.1,-27.3
3.492,11.45,-36.6585,0.199371,56.71,107,7.052,4.2,26.5,-16.5,26.3
0.6786,8.881,14.0765,-0.070188,77.99,145,10.698,3.6,-18.2,17.3,10.8
1.367,9.225,-69.7093,0.594222,36.1,41,8.062,3.5,36.2,22.7,8.4
0.603,9.36,130.1273,0.050467,67.29,81,8.168,2.9,39.4,24.5,16.2
4.1958,8.041,-70.176,-0.239663,51,103,9.301,4.1,36.9,20.8,19.4
1.4332,9.895,-62.826,0.653317,67.58,49,8.539,2.3,-1.9,1.7,-26.7
3.0084,9.032,-89.5838,0.338405,35.66,104,7.212,4.8,31.9,7.3,8.8
0.157,11.095,-71.5372,-0.331101,33.93,117,7.223,3.6,-6,5.4,23.1
0.1017,11.959,63.1227,0.274228,38.68,182,10.916,2,-15.2,-12.7,27.9
3.968,9.946,-96.333,0.392688,43.65,110,9.905,4.3,43.5,-18.8,-18.8
4.9473,10.559,87.4576,0.185409,66.89,71,8.047,2.4,33,15.8,1
0.4545,9.989,113.5379,-0.042822,42.23,71,7.208,4.8,31.1,-7.1,-19.7
0.1762,9.029,41.4961,-0.032415,72.71,107,8.986,4.7,-18.6,23.6,-29.8
0.4243,9.666,-72.4064,0.386968,78.1,133,8.989,3.5,42.5,-3.5,6.6
3.4738,11.418,-78.2951,-0.112787,49.49,182,9.062,3,-5.8,-23,1.6
0.1527,11.528,-30.8567,-0.101073,43.96,109,7.527,2.2,21,15.3,-3.4
0.2639,9.105,-85.2035,0.667112,51.48,100,7.363,2.3,22,12.8,-27.4
3.0694,8.855,-70.4542,0.230423,68.99,83,9.204,4.7,41.1,-8.7,-9.9
0.8911,10.006,42.9367,0.54647,57.5,95,8.198,3.7,36.4,10.7,-25.9
0.8142,9.159,81.2581,0.125705,37.33,56,8.698,3.9,32.1,-22.3,-26.8
4.2824,8.043,90.6265,-0.1808,39,182,9.815,4.1,-12.5,19.8,20.1
2.8163,8.325,-49.5715,0.775214,39.82,145,7.044,3.9,22.2,4.7,-14.9
3.6824,9.883,123.76,-0.257648,67.75,128,8.177,3.5,22.4,14.5,-25.4
2.4611,10.029,86.4855,0.559145,79.37,166,7.548,2.3,-12.3,10.3,29.2
2.8344,9.898,22.3284,-0.319849,37.35,126,8.169,2.5,-29.2,-1,27.3
3.2954,10.038,54.1561,0.765013,77.37,169,9.567,3.2,0.3,11.9,-24
0.6993,10.034,126.0585,-0.077992,31.71,172,10.733,2.2,23.6,-19.9,-5.9
4.6089,8.587,-65.6285,0.210376,76.15,61,10.328,3.9,40.8,18.1,28.6
2.8009,11.721,67.6507,0.447114,71.64,131,8.987,4.7,-18.2,19.5,-15.8
4.892,10.604,11.3382,0.178476,64.79,135,8.077,4.6,-28.3,18.2,-1.1
0.4598,11.236,22.4683,0.145194,75.55,182,9.597,3.7,2.2,-0.4,0.8
1.7287,10.153,19.7175,0.130838,37.46,82,9.252,4.7,22.8,-18.9,-3.7
3.7651,11.882,45.275,0.65222,66.6,168,8.247,4.2,28.1,15.8,-4.4
2.9568,9.787,-37.5662,0.283066,73.77,77,10.429,4.2,25.1,-12.8,16.2
1.666,10.966,99.3255,0.172663,68.1,47,9.601,2.3,36.6,0.1,2.7
1.205,8.483,-102.5355,0.433137,48.87,128,10.732,5,-0.4,19.9,23
1.8049,9.265,-52.5538,0.168231,66.64,143,10.854,3.6,21.8,-18.7,4.1
2.7963,8.452,-31.0328,-0.294863,48.75,158,9.977,2,-18.4,-17.7,1.7
4.8465,8.516,84.3301,-0.51167,67.19,116,10.209,4.8,11.2,9.5,25.5
1.8859,10.155,86.0869,0.210064,72.37,41,9.502,4.8,-2.4,3.1,2.8
1.963,8.275,-41.3483,0.241895,57.49,177,7.755,3.7,-15.1,24.1,27
2.6194,11.573,103.7288,0.194914,62.87,176,7.383,2.1,4.9,13.9,20.3
0.1845,9.757,90.9657,0.045921,63.16,147,8.444,4.6,-22.8,-3.7,-23.1
3.3834,9.211,-57.6582,0.04967,33.64,154,8.282,3.2,-18.6,4.1,-20.9
2.3835,11.528,140.8385,0.317247,58.21,91,8.426,2.1,41.9,-16.7,27
1.454,8.465,151.3333,0.529072,45.43,166,8.636,3.3,25.2,-14.9,3.9
3.9156,11.372,84.7929,-0.412431,66.79,66,7.544,3.7,11.2,21.4,3.1
3.3157,10.365,86.5311,0.111347,53.28,133,10.746,4.1,32.6,21.2,-14.8
3.0774,10.371,55.3069,-0.180252,69.72,85,8.552,3.3,41.2,20,-23.2
4.2694,10.278,39.1314,-0.299109,55.1,196,9.628,2.7,11.3,-3.5,-28.8
1.7022,8.535,53.3475,0.145132,64.38,149,9.019,3.3,-22,6.3,17.3
3.1183,10.863,35.9583,-0.400234,40.37,69,7.461,4.2,22.1,-15.1,4.2
3.2574,10.78,147.942,0.655804,49.04,170,7.977,2.9,11.4,-16.9,-5.7
4.57,8.424,144.1026,-0.362573,76.22,99,9.909,3.8,7,4.1,-4.3
3.9185,9.949,134.3558,0.40403,61.02,71,8.16,4,11.6,-12.6,-4.6
0.9606,11.315,67.0122,-0.378039,57.17,130,9.934,2.4,-5.3,1.8,-19
0.4431,9.007,-44.6997,0.426277,77.99,126,10.001,3.1,24.3,-8.4,-15.3
4.5825,8.257,-68.1507,-0.146425,31.8,48,9.68,3.8,24.2,14.3,3.3
4.6996,11.051,-20.3597,0.090192,43.24,45,7.03,2.1,5.6,10,3.3
0.8818,11.396,83.4763,-0.506192,37.48,131,8.086,4.2,29.8,-14,-29.5
1.5501,11.064,-104.9349,0.066026,48.44,57,10.054,3.4,15.8,-24.1,20.2
1.9407,9.592,77.6856,0.364123,43.26,119,10.775,4.5,-27.3,-9.1,-28.4
2.4112,10.451,41.0334,-0.275923,39.18,51,9.518,3.7,0.5,20.8,23.1
0.4797,10.746,-42.5843,0.6543,49.41,108,8.683,4,27,22,22.5
1.285,8.306,98.6337,0.143381,38.61,153,8.623,2.4,9.2,-8.8,-18.1
2.5574,9.752,43.6472,-0.30286,40.27,198,7.635,2,1.8,18.4,-13.7
2.9713,8.421,28.1659,-0.142745,55.64,80,9.607,4.4,-27.2,-22.2,25.7
0.0622,10.348,67.6897,-0.492196,57.1,127,8.135,4.2,-8.3,2.6,29
4.4292,11.46,32.5771,0.454112,37.97,112,10.952,4.7,-0.7,4.9,-13.3
2.0166,11.624,148.3471,0.562542,40.33,78,8.204,2.7,27.9,13,-25.9
0.2435,8.945,89.9774,0.008479,39.4,95,9.175,4.5,4.8,22.6,-11.4
2.3019,8.654,44.4626,0.693539,50.62,186,9.791,4.8,44.2,5.3,-26.3
3.8263,9.825,140.1474,-0.210936,60.33,51,7.881,2.4,7.9,-11.6,25.4
1.7539,11.192,-63.0235,-0.166994,78.02,114,8.412,3.5,36,1.5,-2.1
0.4982,11.896,147.267,0.677064,57.45,151,7.175,3.4,19.9,-11.5,-7.7
4.5275,8.077,-79.1447,-0.508066,60.5,96,8.888,3.1,9.3,0.4,21.3
0.3627,10.292,-20.612,-0.51892,48.12,69,9.222,2.5,-6,-11,-12.2
1.8937,10.47,-10.5002,0.615907,64.5,56,8.854,4,0.6,-10.1,25.5
3.1624,10.224,29.7208,0.15668,40.83,81,9.469,2.3,43.1,-20.5,-7
4.768,8.448,152.0026,0.614995,45.3,43,10.61,4.7,18.5,19.5,-4.8
1.6076,11.845,-13.9044,0.307195,31.01,155,10.252,4.5,-21.1,-12.2,-8.6
0.5672,11.556,57.4369,0.182915,60.04,40,8.065,2.9,12.6,4.9,1.5
1.6564,9.769,112.05,0.504164,58.73,168,8.08,3.5,-6.6,5.3,-19
4.9998,8.388,-81.3708,-0.469904,56.54,198,7.918,2.9,33.6,-4.8,0.6
0.5839,11.011,-17.5081,0.072937,75.12,190,9.897,3.4,-26.4,14.9,3.8
0.1916,11.631,121.3789,-0.06503,40.77,161,10.633,2.6,2.7,-6.4,-3.6
3.7434,8.827,-38.8956,0.186075,60.37,148,10.916,4.9,34.6,2.8,-24.2
1.375,8.811,70.6011,0.340957,58.7,45,9.63,4.3,0,8.8,-12.8
2.3126,8.285,149.0385,-0.301837,70.5,67,10.758,5,28.5,24.3,-26.4
4.1014,11.328,27.6205,-0.181271,30.17,49,10.693,4.2,26.1,9.6,11.7
3.0288,9.823,98.4934,0.175484,76.29,102,7.545,3.2,23.4,-10.4,-28.5
2.5786,8.716,150.7443,0.368975,70.4,84,10.469,3.1,-0.6,23,1
2.1185,11.741,37.4908,0.049213,46.28,79,10.272,2.3,6.1,8.9,24.7
4.7949,9.353,124.0961,-0.332229,78.19,60,9.99,3.8,23.7,-1,25
1.5919,10.671,14.6228,-0.199259,39.09,199,10.777,3.5,35.5,1.1,-1.5
1.0433,8.705,130.0646,0.009623,45.36,97,8.205,3.6,32.2,20.8,-0.7
2.2517,11.785,69.7265,-0.35505,35.83,196,7.152,3.6,20.8,5.9,9.5
4.6998,11.628,14.7646,0.48954,62.95,110,8.803,4.3,-26.2,8.5,-24.4
1.3916,9.101,27.3778,-0.161896,30.03,54,7.063,3.7,-24.1,17,-21
4.8004,10.425,0.8837,-0.27256,68.04,134,8.888,3.6,8.6,-7.7,-11.3
3.8488,10.735,-0.124,-0.286881,75.28,131,7.16,4.7,-19.3,0.9,28
1.5694,11.507,-106.4485,0.161817,53.67,125,8.391,2.8,-3.3,3.3,-29.6
2.9381,8.931,49.3115,0.054572,78.21,162,8.169,4.3,3.7,-17.2,22.4
2.0603,8.689,48.3873,-0.442376,38.49,133,9.799,3.9,20.6,3.8,0.1
3.3304,11.706,-104.7698,0.174956,72.59,188,8.662,4.8,42.8,23.4,-19.7
1.7412,9.374,136.2632,-0.382752,42.24,170,9.492,4.9,-4.3,13.3,-8.6
4.4523,10.965,-56.2389,0.203047,40.58,190,8.107,4.5,4.4,-24.3,-24
4.1816,8.251,119.4484,0.470866,47.01,90,8.538,3.4,15.2,8,13.5
4.4372,10.154,82.0199,0.095804,45.55,52,7.006,3.5,-24.7,8.4,11.2
2.4673,9.578,62.1289,-0.360384,45.35,113,9.007,4.3,-28,24.7,-8.9
3.3728,10.633,-61.7719,-0.404367,75.76,156,7.859,4.8,-6.1,0.7,23.5
1.318,10.865,51.8736,0.018313,66.68,76,8.033,2.1,32.4,-2.5,9.1
4.1146,8.8,74.7028,0.359053,52.51,150,7.096,5,-27.3,19.5,-8.2
1.8555,9.91,-29.1117,0.713212,64.72,47,10.224,2.8,40.3,-21,-29.3
4.5019,11.08,79.8103,0.370996,32.1,171,9.528,3.8,39.7,18.5,-0.7
3.0648,8.09,-81.1299,0.327109,41.08,67,9.763,4.9,-6.9,-16.6,9.1
2.8295,10.098,-14.6374,0.368786,45.84,130,10.959,2.7,37.5,-20.4,20.1
3.9901,8.114,24.7156,-0.24406,47.74,197,9.462,4.2,-18.4,10,29.9
2.6037,9.937,-15.7184,0.092208,64.11,183,7.771,3.2,-6.6,-6.3,19.6
2.1012,10.408,66.7574,0.241708,43.63,97,7.683,3.9,-23.6,15.9,15.9
4.2219,9.797,-84.3498,0.463725,54.13,128,9.808,4.3,-25.4,-10.5,9.3
3.7393,11.595,-35.95,-0.255114,76.4,123,9.025,3.1,44.3,22.1,-2.4
2.1929,8.963,102.8001,0.297168,35,171,10.316,4.4,-20.9,-7.5,-15.9
0.2876,10.601,87.1252,0.260291,69.75,127,10.397,3.2,32.1,2.7,-15.5
0.4286,10.345,-96.3223,-0.012213,62.25,175,8.24,5,-25.7,14.6,15.4
0.8265,9.815,74.622,0.50179,70.54,45,10.817,3.6,29.9,-1.1,-23.3
4.2636,11.084,42.3561,0.033313,53.88,78,10.555,4.9,4.1,18.8,-10.8
1.1594,11.107,67.0053,-0.429824,31.09,140,9.762,2.2,43,-1.1,22.6
3.2152,11.784,-28.751,-0.343845,73.14,71,8.727,4.4,18.7,-1.1,10.1
3.7687,10.225,8.7024,-0.066391,62.23,49,9.834,3.6,-1.2,12.9,-17.7
2.1251,8.594,-70.851,-0.438432,74.01,59,10.893,2.1,11.5,17.2,27
2.2728,8.168,113.1384,0.306995,34.13,136,7.924,4.2,-11.3,22.3,29.2
2.2833,11.67,136.5842,-0.022905,75.07,189,10.424,3.4,0.9,-1.8,18.5
0.139,10.147,131.438,0.161927,50.4,175,10.611,2.3,25.3,21.4,5
1.2592,11.662,-97.0221,0.357155,68.49,113,7.438,4.9,14.3,8.6,26.4
4.2818,9.749,19.0508,0.380011,43.45,91,8.119,4.3,-6.2,2.7,-27.2
0.9755,10.339,116.1049,-0.137287,33.7,78,7.494,2.8,-23.3,-5.8,12
0.8504,11.947,-47.0165,0.30542,61.51,138,7.188,2,30.6,20.6,-0.9
3.5703,8.222,118.3941,-0.503108,67.99,136,8.664,3.3,4.6,-1.9,16.7
0.8056,11.979,114.4157,0.710283,70.03,127,8.556,4.1,44.9,19.3,11
4.1272,8.696,107.2765,0.395358,68.66,65,8.781,3.6,26.5,-12.9,8
3.9907,8.001,144.3309,0.102732,39.51,198,9.406,2.1,32.2,14.2,10.2
0.604,9.94,-38.2909,0.171498,61.42,113,10.737,3.1,43,23.6,-7.3
0.0648,11.493,-83.1151,0.27419,59.12,133,10.046,3.4,-19.1,0.7,11.3
3.8464,10.993,-64.7931,0.363181,65.45,54,10.445,4.5,-5.9,8.6,11.8
1.6091,11.104,28.6104,0.201151,30.08,135,10.305,2.5,5,21.9,15.1
4.6463,10.143,121.7162,-0.367076,77.99,93,8.532,3,18.8,-5.1,-16.1
4.9741,8.52,80.1646,0.735349,36.58,51,10.725,3.3,-2.5,22.4,-30
2.4597,11.021,129.5157,0.776984,58.21,125,8.261,2.5,8.2,23.1,5.8
4.5479,8.675,-101.0698,-0.406355,72.99,49,9.114,4,34.9,16.3,4.6
4.3967,9.624,106.1362,0.104156,51.84,174,9.711,3.3,14.6,9.4,-18.6
3.1433,9.055,-101.7712,0.356116,35.75,65,7.447,3.8,-10.9,-6.6,6.2
1.1941,9.856,66.2924,-0.348164,45.5,183,7.211,3.6,6.7,-18,-0.9
2.2373,8.21,87.8117,0.437129,52.72,161,9.334,2,19.6,20.4,-1.7
2.8289,8.728,6.9808,-0.213284,33.54,139,8.1,3.1,21.1,13.8,29.1
3.1102,11.959,35.3013,0.117559,38.33,157,8.962,2.6,29.1,-19.4,26.3
1.5332,8.447,-7.3119,0.019307,34.93,155,10.518,3,13.3,-11.9,-29.8
3.7886,9.12,134.3188,0.602681,77.28,191,10.887,3.6,-0.2,6.9,12.2
4.4167,10.205,12.4728,0.672905,75.68,147,7.044,3.5,20.5,15.7,24.7
3.6047,9.401,126.1038,0.470944,68.88,82,7.191,2.4,13.4,-22.7,-19
0.0707,8.226,-59.1625,0.244087,71.9,122,9.613,2.2,-16.4,-13.8,-13.7
0.8092,11.498,32.5739,0.784843,33.99,77,8.576,3.3,37.7,11.4,-18.5
1.7897,11.085,56.3801,-0.401061,33.04,106,10.393,4.1,-15.1,12.7,-17.6
3.9695,8.022,114.0492,0.583465,72.19,101,8.103,3.2,33.5,16.4,29.8
0.8497,10.117,-33.2248,-0.192624,50.06,159,8.095,3.5,-29.1,9.7,0.2
3.7419,8.363,96.6201,0.105553,70.29,117,9.208,4.5,0.4,-17.5,26.6
0.381,8.038,127.5289,0.313761,75.88,48,9.628,2.4,-9.7,14,19.1
0.6193,11.557,96.9887,0.051753,72.38,153,10.435,4.2,6.5,-22.4,-12.2
2.4456,9.174,-87.7053,0.197285,58.64,96,9.595,3.4,17.2,4.7,0.2
2.7075,11.555,-32.6186,0.784397,61.61,160,7.342,4.1,11,16.6,9.9
4.6903,9.194,-81.3466,0.41122,58.29,184,10.759,4.6,-20.3,6.1,-29.2
0.3006,9.38,-41.9611,-0.287376,55.03,197,10.143,2.7,6.1,2.1,5.4
1.5521,9.007,-76.5292,0.091405,35.84,122,7.685,3.4,0.8,11.3,-23.9
0.8704,10.923,62.0548,0.375763,51.51,97,10.938,3.1,-6,-16.2,-27
3.5406,9.589,30.4788,-0.373691,54.35,183,7.013,4,1.5,-17.8,9.8
1.2896,8.738,-32.9379,-0.466753,65.05,46,7.603,4.9,23.5,12.1,0.4
2.7864,10.606,106.6585,-0.455765,56.06,74,9.389,3.3,-0.2,13.3,-12.9
2.313,8.009,-16.4736,-0.09081,31.97,62,10.572,3,39.5,-2.5,-19.4
3.5287,8.743,7.1907,0.439157,74.25,162,7.739,4.8,6.5,-13.7,28.5
0.9104,11.548,-89.4556,-0.492211,48.4,193,9.992,2.9,29.3,-3.1,2.8
2.0791,10.097,119.4111,-0.223193,62.09,193,10.288,2.6,12.4,3,16.7
0.6104,11.679,5.2272,-0.036717,71.57,89,7.789,2.1,-21.1,1.4,22.2
1.538,8.459,101.8407,0.638332,45.06,120,9.957,4.8,22.5,-8.1,-28.8
3.7871,11.51,-0.3804,-0.235714,59.05,101,8.642,4.3,31.3,-4.2,17
2.5016,9.543,-68.6137,-0.478028,37.88,128,8.399,3.8,-18.7,3.9,-25.7
1.7811,9.469,-99.334,-0.086119,75.59,130,9.355,2.4,4.5,19.1,-12.1
0.2952,11.867,-11.2652,0.467751,57.94,127,7.836,4.2,22.4,9.7,19.8
1.0146,10.135,-31.3257,0.340704,51.8,116,8.027,4.3,41.9,-21.4,-26.9
1.9134,9.719,76.903,-0.414958,38.5,52,7.041,2.4,8.2,-20,-18.7
4.0648,11.526,56.0393,-0.193016,64.56,195,10.331,3.6,28.1,21.4,-11.8
0.9989,8.529,-33.0531,0.347622,69.18,64,9.365,4,34.9,-11.3,13.7
